key,Model,rating,License,Organization,date
reka-flash-preview-20240611,Reka-Flash-Preview-20240611,1165.0518848366942,Proprietary,Reka AI,20241023
snowflake-arctic-instruct,Snowflake Arctic Instruct,1090.0662847812423,Apache 2.0,Snowflake,20241023
solar-10.7b-instruct-v1.0,SOLAR-10.7B-Instruct-v1.0,1061.9837013461847,CC-BY-NC-4.0,Upstage AI,20241023
stablelm-tuned-alpha-7b,StableLM-Tuned-Alpha-7B,840.1599947887062,CC-BY-NC-SA-4.0,Stability AI,20241023
starling-lm-7b-alpha,Starling-LM-7B-alpha,1088.4767158698146,CC-BY-NC-4.0,UC Berkeley,20241023
starling-lm-7b-beta,Starling-LM-7B-beta,1118.9422935065786,Apache-2.0,Nexusflow,20241023
stripedhyena-nous-7b,StripedHyena-Nous-7B,1017.5328894895619,Apache 2.0,Together AI,20241023
tulu-2-dpo-70b,Tulu-2-DPO-70B,1099.2980293947935,AI2 ImpACT Low-risk,AllenAI/UW,20241023
vicuna-13b,Vicuna-13B,1042.2245471398724,Llama 2 Community,LMSYS,20241023
vicuna-33b,Vicuna-33B,1090.8183027214043,Non-commercial,LMSYS,20241023
vicuna-7b,Vicuna-7B,1005.1445342015514,Llama 2 Community,LMSYS,20241023
wizardlm-13b,WizardLM-13b-v1.2,1058.7271842781024,Llama 2 Community,Microsoft,20241023
wizardlm-70b,WizardLM-70B-v1.0,1106.2342754640972,Llama 2 Community,Microsoft,20241023
yi-1.5-34b-chat,Yi-1.5-34B-Chat,1157.2410314411195,Apache-2.0,01 AI,20241023
yi-34b-chat,Yi-34B-Chat,1111.1544651074837,Yi License,01 AI,20241023
yi-34b-chat,Yi-34B-Chat,1111.1544651074837,Yi License,01 AI,20241023
yi-large,Yi-Large,1212.5296226178275,Proprietary,01 AI,20241023
yi-large-preview,Yi-Large-preview,1239.562334985938,Proprietary,01 AI,20241023
yi-lightning,Yi-Lightning,1285.5675604686917,Proprietary,01 AI,20241023
yi-lightning-lite,Yi-Lightning-lite,1264.7579277555037,Proprietary,01 AI,20241023
zephyr-7b-alpha,Zephyr-7B-alpha,1040.9244590036121,MIT,HuggingFace,20241023
zephyr-7b-beta,Zephyr-7B-beta,1053.4599871253818,MIT,HuggingFace,20241023
zephyr-orpo-141b-A35b-v0.1,Zephyr-ORPO-141b-A35b-v0.1,1127.5638196938821,Apache 2.0,HuggingFace,20241023
RWKV-4-Raven-14B,RWKV-4-Raven-14B,921.6651602859189,Apache 2.0,RWKV,20241028
alpaca-13b,Alpaca-13B,901.5170516800833,Non-commercial,Stanford,20241028
athene-70b-0725,Athene-70B,1249.862779811531,CC-BY-NC-4.0,NexusFlow,20241028
bard-jan-24-gemini-pro,Gemini App (2024-01-24),1208.5759320754116,Proprietary,Google,20241028
chatglm-6b,ChatGLM-6B,879.0419149279812,Non-commercial,Tsinghua,20241028
chatglm2-6b,ChatGLM2-6B,924.1800163594024,Apache-2.0,Tsinghua,20241028
chatglm3-6b,ChatGLM3-6B,955.2603300224874,Apache-2.0,Tsinghua,20241028
chatgpt-4o-latest-20240808,ChatGPT-4o-latest (2024-08-08),1316.1341569459576,Proprietary,OpenAI,20241028
chatgpt-4o-latest-20240903,ChatGPT-4o-latest (2024-09-03),1340.1561178918114,Proprietary,OpenAI,20241028
claude-1,Claude-1,1148.7771424263487,Proprietary,Anthropic,20241028
claude-2.0,Claude-2.0,1131.9186209164814,Proprietary,Anthropic,20241028
claude-2.1,Claude-2.1,1118.2142611049976,Proprietary,Anthropic,20241028
claude-3-5-sonnet-20240620,Claude 3.5 Sonnet (20240620),1268.3293844453267,Proprietary,Anthropic,20241028
claude-3-5-sonnet-20241022,Claude 3.5 Sonnet (20241022),1286.4676081221912,Proprietary,Anthropic,20241028
claude-3-haiku-20240307,Claude 3 Haiku,1179.2458894814463,Proprietary,Anthropic,20241028
claude-3-opus-20240229,Claude 3 Opus,1247.5347844993075,Proprietary,Anthropic,20241028
claude-3-sonnet-20240229,Claude 3 Sonnet,1200.9799898947836,Proprietary,Anthropic,20241028
claude-instant-1,Claude-Instant-1,1111.1562273756435,Proprietary,Anthropic,20241028
codellama-34b-instruct,CodeLlama-34B-instruct,1042.7596177741275,Llama 2 Community,Meta,20241028
codellama-70b-instruct,CodeLlama-70B-instruct,1042.0144736539914,Llama 2 Community,Meta,20241028
command-r,Command R (04-2024),1148.7080720015308,CC-BY-NC-4.0,Cohere,20241028
command-r-08-2024,Command R (08-2024),1179.3789616821184,CC-BY-NC-4.0,Cohere,20241028
command-r-plus,Command R+ (04-2024),1189.8045337929552,CC-BY-NC-4.0,Cohere,20241028
command-r-plus-08-2024,Command R+ (08-2024),1214.9428593400655,CC-BY-NC-4.0,Cohere,20241028
dbrx-instruct-preview,DBRX-Instruct-Preview,1103.0573462653065,DBRX LICENSE,Databricks,20241028
deepseek-coder-v2,DeepSeek-Coder-V2-Instruct,1178.3194491910476,DeepSeek License,DeepSeek AI,20241028
deepseek-coder-v2-0724,Deepseek-Coder-v2-0724,1213.887408946854,Proprietary,DeepSeek,20241028
deepseek-llm-67b-chat,DeepSeek-LLM-67B-Chat,1076.766013169645,DeepSeek License,DeepSeek AI,20241028
deepseek-v2-api-0628,Deepseek-v2-API-0628,1219.3634021200528,DeepSeek,DeepSeek AI,20241028
deepseek-v2.5,Deepseek-v2.5,1255.7390923345943,DeepSeek,DeepSeek,20241028
dolly-v2-12b,Dolly-V2-12B,821.9747654235971,MIT,Databricks,20241028
dolphin-2.2.1-mistral-7b,Dolphin-2.2.1-Mistral-7B,1062.2640892638028,Apache-2.0,Cognitive Computations,20241028
falcon-180b-chat,falcon-180b-chat,1034.0096493139604,Falcon-180B TII License,TII,20241028
fastchat-t5-3b,FastChat-T5-3B,867.984945829995,Apache 2.0,LMSYS,20241028
gemini-1.5-flash-001,Gemini-1.5-Flash-001,1226.7321207021878,Proprietary,Google,20241028
gemini-1.5-flash-002,Gemini-1.5-Flash-002,1272.01325685208,Proprietary,Google,20241028
gemini-1.5-flash-8b-001,Gemini-1.5-Flash-8B-001,1211.1540384472023,Proprietary,Google,20241028
gemini-1.5-flash-8b-exp-0827,Gemini-1.5-Flash-8B-Exp-0827,1205.0558283803543,Proprietary,Google,20241028
gemini-1.5-flash-exp-0827,Gemini-1.5-Flash-Exp-0827,1268.8502978997305,Proprietary,Google,20241028
gemini-1.5-pro-001,Gemini-1.5-Pro-001,1259.5760084196668,Proprietary,Google,20241028
gemini-1.5-pro-002,Gemini-1.5-Pro-002,1303.0927119295213,Proprietary,Google,20241028
gemini-1.5-pro-api-0409-preview,Gemini-1.5-Pro-Preview-0409,1257.3650436098135,Proprietary,Google,20241028
gemini-1.5-pro-exp-0801,Gemini-1.5-Pro-Exp-0801,1297.5221894158124,Proprietary,Google,20241028
gemini-1.5-pro-exp-0827,Gemini-1.5-Pro-Exp-0827,1299.0564538150672,Proprietary,Google,20241028
gemini-advanced-0514,Gemini Advanced App (2024-05-14),1266.4730066307268,Proprietary,Google,20241028
gemini-pro,Gemini Pro,1110.6593170281303,Proprietary,Google,20241028
gemini-pro-dev-api,Gemini-1.0-Pro-001,1131.4203403931324,Proprietary,Google,20241028
gemma-1.1-2b-it,Gemma-1.1-2b-it,1020.5495003855094,Gemma license,Google,20241028
gemma-1.1-7b-it,Gemma-1.1-7B-it,1083.5705935559195,Gemma license,Google,20241028
gemma-2-27b-it,Gemma-2-27B-it,1219.1683177297023,Gemma license,Google,20241028
gemma-2-2b-it,Gemma-2-2b-it,1138.6001594200154,Gemma license,Google,20241028
gemma-2-9b-it,Gemma-2-9B-it,1189.627288282682,Gemma license,Google,20241028
gemma-2-9b-it-simpo,Gemma-2-9B-it-SimPO,1215.2488719597138,MIT,Princeton,20241028
gemma-2b-it,Gemma-2B-it,989.6503620721273,Gemma license,Google,20241028
gemma-7b-it,Gemma-7B-it,1037.4158913618483,Gemma license,Google,20241028
glm-4-0116,GLM-4-0116,1183.1975019691797,Proprietary,Zhipu AI,20241028
glm-4-0520,GLM-4-0520,1206.4389064885847,Proprietary,Zhipu AI,20241028
glm-4-plus,GLM-4-Plus,1275.4381144482797,Proprietary,Zhipu AI,20241028
gpt-3.5-turbo-0125,GPT-3.5-Turbo-0125,1105.6966744913218,Proprietary,OpenAI,20241028
gpt-3.5-turbo-0314,GPT-3.5-Turbo-0314,1106.4758909085335,Proprietary,OpenAI,20241028
gpt-3.5-turbo-0613,GPT-3.5-Turbo-0613,1116.7923688858068,Proprietary,OpenAI,20241028
gpt-3.5-turbo-1106,GPT-3.5-Turbo-1106,1067.7297709178276,Proprietary,OpenAI,20241028
gpt-4-0125-preview,GPT-4-0125-preview,1244.9608962157693,Proprietary,OpenAI,20241028
gpt-4-0314,GPT-4-0314,1186.2026095947688,Proprietary,OpenAI,20241028
gpt-4-0613,GPT-4-0613,1163.0611167341353,Proprietary,OpenAI,20241028
gpt-4-1106-preview,GPT-4-1106-preview,1250.2092325964832,Proprietary,OpenAI,20241028
gpt-4-turbo-2024-04-09,GPT-4-Turbo-2024-04-09,1256.438915915694,Proprietary,OpenAI,20241028
gpt-4o-2024-05-13,GPT-4o-2024-05-13,1284.784304113187,Proprietary,OpenAI,20241028
gpt-4o-2024-08-06,GPT-4o-2024-08-06,1264.009108359187,Proprietary,OpenAI,20241028
gpt-4o-mini-2024-07-18,GPT-4o-mini-2024-07-18,1272.9260472592355,Proprietary,OpenAI,20241028
gpt4all-13b-snoozy,GPT4All-13B-Snoozy,931.6354313421735,Non-commercial,Nomic AI,20241028
grok-2-2024-08-13,Grok-2-08-13,1289.9876159415921,Proprietary,xAI,20241028
grok-2-mini-2024-08-13,Grok-2-Mini-08-13,1266.9046946814922,Proprietary,xAI,20241028
guanaco-33b,Guanaco-33B,1032.383138852179,Non-commercial,UW,20241028
internlm2_5-20b-chat,InternLM2.5-20B-chat,1149.6850506541755,Other,InternLM,20241028
jamba-1.5-large,Jamba-1.5-Large,1220.8968331511253,Jamba Open,AI21 Labs,20241028
jamba-1.5-mini,Jamba-1.5-Mini,1175.9155287622177,Jamba Open,AI21 Labs,20241028
koala-13b,Koala-13B,964.3205325584303,Non-commercial,UC Berkeley,20241028
llama-13b,LLaMA-13B,799.0813795573456,Non-commercial,Meta,20241028
llama-2-13b-chat,Llama-2-13b-chat,1063.201893479325,Llama 2 Community,Meta,20241028
llama-2-70b-chat,Llama-2-70B-chat,1093.1216299358202,Llama 2 Community,Meta,20241028
llama-2-7b-chat,Llama-2-7B-chat,1036.7695160043233,Llama 2 Community,Meta,20241028
llama-3-70b-instruct,Llama-3-70B-Instruct,1206.4037304997664,Llama 3 Community,Meta,20241028
llama-3-8b-instruct,Llama-3-8B-Instruct,1151.8647589702973,Llama 3 Community,Meta,20241028
llama-3.1-405b-instruct-bf16,Meta-Llama-3.1-405B-Instruct-bf16,1265.7073493412797,Llama 3.1 Community,Meta,20241028
llama-3.1-405b-instruct-fp8,Meta-Llama-3.1-405B-Instruct-fp8,1266.7365398121265,Llama 3.1 Community,Meta,20241028
llama-3.1-70b-instruct,Meta-Llama-3.1-70B-Instruct,1246.940843580383,Llama 3.1 Community,Meta,20241028
llama-3.1-8b-instruct,Meta-Llama-3.1-8B-Instruct,1173.328292940928,Llama 3.1 Community,Meta,20241028
llama-3.1-nemotron-51b-instruct,Llama-3.1-Nemotron-51B-Instruct,1218.4799291261731,Llama 3.1,Nvidia,20241028
llama-3.1-nemotron-70b-instruct,Llama-3.1-Nemotron-70B-Instruct,1270.7363749834003,Llama 3.1,Nvidia,20241028
llama-3.2-1b-instruct,Meta-Llama-3.2-1B-Instruct,1053.2600719439333,Llama 3.2,Meta,20241028
llama-3.2-3b-instruct,Meta-Llama-3.2-3B-Instruct,1103.1217069024542,Llama 3.2,Meta,20241028
llama2-70b-steerlm-chat,NV-Llama2-70B-SteerLM-Chat,1080.2552033847046,Llama 2 Community,Nvidia,20241028
mistral-7b-instruct,Mistral-7B-Instruct-v0.1,1008.198411775078,Apache 2.0,Mistral,20241028
mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,1072.2402552001674,Apache-2.0,Mistral,20241028
mistral-large-2402,Mistral-Large-2402,1157.1603829326261,Proprietary,Mistral,20241028
mistral-large-2407,Mistral-Large-2407,1250.848020521699,Mistral Research,Mistral,20241028
mistral-medium,Mistral Medium,1147.7650146925266,Proprietary,Mistral,20241028
mistral-next,Mistral-Next,1124.3707278267464,Proprietary,Mistral,20241028
mixtral-8x22b-instruct-v0.1,Mixtral-8x22b-Instruct-v0.1,1147.4876992211825,Apache 2.0,Mistral,20241028
mixtral-8x7b-instruct-v0.1,Mixtral-8x7B-Instruct-v0.1,1114.0,Apache 2.0,Mistral,20241028
mpt-30b-chat,MPT-30B-chat,1045.5396171363755,CC-BY-NC-SA-4.0,MosaicML,20241028
mpt-7b-chat,MPT-7B-Chat,927.6031495578143,CC-BY-NC-SA-4.0,MosaicML,20241028
nemotron-4-340b-instruct,Nemotron-4-340B-Instruct,1209.108123527329,NVIDIA Open Model,Nvidia,20241028
nous-hermes-2-mixtral-8x7b-dpo,Nous-Hermes-2-Mixtral-8x7B-DPO,1084.224899972644,Apache-2.0,NousResearch,20241028
o1-mini,o1-mini,1308.226339331606,Proprietary,OpenAI,20241028
o1-preview,o1-preview,1335.1365547953826,Proprietary,OpenAI,20241028
oasst-pythia-12b,OpenAssistant-Pythia-12B,893.3459999095667,Apache 2.0,OpenAssistant,20241028
olmo-7b-instruct,OLMo-7B-instruct,1015.181834834542,Apache-2.0,Allen AI,20241028
openchat-3.5,OpenChat-3.5,1076.3658901943822,Apache-2.0,OpenChat,20241028
openchat-3.5-0106,OpenChat-3.5-0106,1091.3221333954675,Apache-2.0,OpenChat,20241028
openhermes-2.5-mistral-7b,OpenHermes-2.5-Mistral-7B,1074.5799861153318,Apache-2.0,NousResearch,20241028
palm-2,PaLM-Chat-Bison-001,1003.4492701102185,Proprietary,Google,20241028
phi-3-medium-4k-instruct,Phi-3-Medium-4k-Instruct,1122.9105333104317,MIT,Microsoft,20241028
phi-3-mini-128k-instruct,Phi-3-Mini-128k-Instruct,1036.8855527991182,MIT,Microsoft,20241028
phi-3-mini-4k-instruct,Phi-3-Mini-4k-Instruct,1066.0742575396648,MIT,Microsoft,20241028
phi-3-mini-4k-instruct-june-2024,Phi-3-Mini-4K-Instruct-June-24,1070.7320097810734,MIT,Microsoft,20241028
phi-3-small-8k-instruct,Phi-3-Small-8k-Instruct,1101.603018950899,MIT,Microsoft,20241028
pplx-70b-online,pplx-70B-online,1077.8833658042777,Proprietary,Perplexity AI,20241028
pplx-7b-online,pplx-7B-online,1044.5305452535454,Proprietary,Perplexity AI,20241028
qwen-14b-chat,Qwen-14B-Chat,1035.0017136966198,Qianwen LICENSE,Alibaba,20241028
qwen-max-0428,Qwen-Max-0428,1182.865237187646,Proprietary,Alibaba,20241028
qwen-max-0919,Qwen-Max-0919,1262.6525161154966,Qwen,Alibaba,20241028
qwen-plus-0828,Qwen-Plus-0828,1227.1733656162244,Proprietary,Alibaba,20241028
qwen1.5-110b-chat,Qwen1.5-110B-Chat,1161.397888004436,Qianwen LICENSE,Alibaba,20241028
qwen1.5-14b-chat,Qwen1.5-14B-Chat,1108.80422521319,Qianwen LICENSE,Alibaba,20241028
qwen1.5-32b-chat,Qwen1.5-32B-Chat,1125.3924772192845,Qianwen LICENSE,Alibaba,20241028
qwen1.5-4b-chat,Qwen1.5-4B-Chat,988.3416086320532,Qianwen LICENSE,Alibaba,20241028
qwen1.5-72b-chat,Qwen1.5-72B-Chat,1147.32770271559,Qianwen LICENSE,Alibaba,20241028
qwen1.5-7b-chat,Qwen1.5-7B-Chat,1070.028985795278,Qianwen LICENSE,Alibaba,20241028
qwen2-72b-instruct,Qwen2-72B-Instruct,1187.0254720307023,Qianwen LICENSE,Alibaba,20241028
qwen2.5-72b-instruct,Qwen2.5-72B-Instruct,1258.3490916586964,Qwen,Alibaba,20241028
reka-core-20240501,Reka-Core-20240501,1199.4912706419616,Proprietary,Reka AI,20241028
reka-core-20240722,Reka-Core-20240722,1230.2207392986559,Proprietary,Reka AI,20241028
reka-flash-20240722,Reka-Flash-20240722,1200.6444911705055,Proprietary,Reka AI,20241028
reka-flash-21b-20240226,Reka-Flash-21B,1147.5156532614974,Proprietary,Reka AI,20241028
